# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuse,0,OKXSKJCXFZ,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,46,25
# x,y,z,u,w
1.632736212900707073e+01, 0.000000000000000000e+00, 1.629286694101508948e+00, 1.632736212900707073e+01, 0.000000000000000000e+00, -1.629286694101508948e+00, 1.632736212900707073e+01, 5.437881013709791204e-17, 4.440892098500626162e-16, 1.632736212900707073e+01, -2.244199469727362210e-17, 2.220446049250313081e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 3.258573388203017895e+00, 1.339614003243625184e+01, 1.339614003243626250e+01, 3.123168542866993368e-16, 5.409993182373889375e+00, 5.409993182373899145e+00, -1.263671888259618953e-15, 8.245130313364647634e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 5.104116023438640681e+00, 5.104116023438640681e+00, 1.888888888888888840e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.629286694101508948e+00, -0.000000000000000000e+00, 1.632736212900707073e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.632736212900707073e+01, 0.000000000000000000e+00, 1.629286694101508948e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.686842105263157876e+01, 0.000000000000000000e+00, 1.625000000000000000e+00, 1.686842105263157876e+01, 0.000000000000000000e+00, -1.625000000000000000e+00, 1.686842105263157876e+01, 6.542671148119082275e-17, 2.220446049250313081e-16, 1.686842105263157876e+01, 1.353633197285068089e-17, 2.220446049250313081e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 3.250000000000000000e+00, 1.329068124457732303e+01, 1.329068124457731237e+01, 1.970645868709652859e-15, 5.353282175575902357e+00, 5.353282175575906798e+00, 6.245004513516506526e-16, 8.201801099824455932e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 5.090686966336351205e+00, 5.090686966336349428e+00, 2.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.625000000000000000e+00, -0.000000000000000000e+00, 1.686842105263157876e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.686842105263157876e+01, 0.000000000000000000e+00, 1.625000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.781174290880477429e+01, 0.000000000000000000e+00, 1.680727023319615876e+00, 1.781174290880477429e+01, 0.000000000000000000e+00, -1.680727023319615876e+00, 1.781174290880477429e+01, -3.162869540436877768e-17, -6.661338147750939243e-16, 1.781174290880477429e+01, -8.435718959517692591e-18, -2.220446049250313081e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 3.361454046639231752e+00, 1.470546273453637198e+01, 1.470546273453634178e+01, 3.232439464700795285e-17, 6.126259742686114507e+00, 6.126259742686105625e+00, 9.118093670235367252e-16, 8.773984608014433917e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 5.265264708666128612e+00, 5.265264708666128612e+00, 2.111111111111111160e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.680727023319615876e+00, -0.000000000000000000e+00, 1.781174290880477429e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.781174290880477429e+01, 0.000000000000000000e+00, 1.680727023319615876e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.945177153378567780e+01, 0.000000000000000000e+00, 1.830075445816186752e+00, 1.945177153378567780e+01, 0.000000000000000000e+00, -1.830075445816186752e+00, 1.945177153378567780e+01, -3.873006306925546825e-17, 0.000000000000000000e+00, 1.945177153378567780e+01, -6.403552721555875241e-17, -2.220446049250313081e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 3.660150891632373504e+00, 1.898427991255055858e+01, 1.898427991255056213e+01, -1.108776231931886566e-15, 8.611576246925881861e+00, 8.611576246925883638e+00, 1.131924915024204189e-16, 1.040256625876959973e+01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 5.733133058109936897e+00, 5.733133058109936897e+00, 2.222222222222222321e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.830075445816186752e+00, -0.000000000000000000e+00, 1.945177153378567780e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.945177153378567780e+01, 0.000000000000000000e+00, 1.830075445816186752e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.162694335159051917e+01, 0.000000000000000000e+00, 2.046296296296296724e+00, 2.162694335159051917e+01, 0.000000000000000000e+00, -2.046296296296296724e+00, 2.162694335159051917e+01, 1.385506831366404102e-16, 4.440892098500626162e-16, 2.162694335159051917e+01, 1.138176010173959376e-16, 4.440892098500626162e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 4.092592592592593448e+00, 2.653949782232726307e+01, 2.653949782232728083e+01, 1.858595581965076451e-15, 1.346110610468594970e+01, 1.346110610468595858e+01, 4.065335174121251539e-15, 1.300587389766402424e+01, -1.000000000000000000e+00, 9.002653482629024341e-16, 0.000000000000000000e+00, 6.410494698349479492e+00, 6.410494698349479492e+00, 2.333333333333333481e+00, 0.000000000000000000e+00, -9.002653482629024341e-16, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 9.002653482629024341e-16, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.046296296296296724e+00, 1.946998768828170188e-14, 2.162694335159051917e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -9.002653482629024341e-16, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 9.002653482629024341e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.162694335159051917e+01, 0.000000000000000000e+00, 2.046296296296296724e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.417569478623553536e+01, 0.000000000000000000e+00, 2.302640603566529887e+00, 2.417569478623553536e+01, 0.000000000000000000e+00, -2.302640603566529887e+00, 2.417569478623553536e+01, 7.695397332976532540e-17, -8.881784197001252323e-16, 2.417569478623553536e+01, -1.797728661803837149e-17, 8.881784197001252323e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 4.605281207133059773e+00, 3.781513210218577115e+01, 3.781513210218571430e+01, 1.964325669049579299e-15, 2.158297505499443147e+01, 2.158297505499442792e+01, 5.025193287958129506e-16, 1.646852940177852886e+01, -1.000000000000000000e+00, 8.000421971978165538e-16, 0.000000000000000000e+00, 7.213552313066464272e+00, 7.213552313066462496e+00, 2.444444444444444642e+00, 0.000000000000000000e+00, -8.000421971978165538e-16, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 8.000421971978165538e-16, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.302640603566529887e+00, 1.934157597556367637e-14, 2.417569478623553536e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -8.000421971978165538e-16, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 8.000421971978165538e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.417569478623553536e+01, 0.000000000000000000e+00, 2.302640603566529887e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.693646226173695624e+01, 0.000000000000000000e+00, 2.572359396433470113e+00, 2.693646226173695624e+01, 0.000000000000000000e+00, -2.572359396433470113e+00, 2.693646226173695624e+01, -2.755405700161026060e-17, 0.000000000000000000e+00, 2.693646226173695624e+01, -8.642998116696014728e-17, -8.881784197001252323e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 5.144718792866940227e+00, 5.272081117373807047e+01, 5.272081117373804915e+01, 4.778832412854978287e-15, 3.361501102161360421e+01, 3.361501102161351895e+01, -1.608833474916345166e-15, 2.055255381774047407e+01, -1.000000000000000000e+00, 7.161556236614772680e-16, 0.000000000000000000e+00, 8.058508585942588454e+00, 8.058508585942590230e+00, 2.555555555555555358e+00, 0.000000000000000000e+00, -7.161556236614772680e-16, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 7.161556236614772680e-16, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.572359396433470113e+00, 1.929069893028807727e-14, 2.693646226173695624e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -7.161556236614772680e-16, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 7.161556236614772680e-16, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.693646226173695624e+01, 0.000000000000000000e+00, 2.572359396433470113e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.974768220211104364e+01, 0.000000000000000000e+00, 2.828703703703703276e+00, 2.974768220211104364e+01, 0.000000000000000000e+00, -2.828703703703703276e+00, 2.974768220211104364e+01, -7.517111531881381399e-17, 4.440892098500626162e-16, 2.974768220211104364e+01, 7.147477416538350705e-17, -4.440892098500626162e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 5.657407407407406552e+00, 7.010508554873499065e+01, 7.010508554873501907e+01, -3.768590378033168504e-15, 4.915373356552538553e+01, 4.915373356552540685e+01, 3.840549277777393658e-15, 2.485291993074377714e+01, -1.000000000000000000e+00, 1.302511567699518554e-15, 0.000000000000000000e+00, 8.861566200659572345e+00, 8.861566200659570569e+00, 2.666666666666666519e+00, 0.000000000000000000e+00, -1.302511567699518554e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 1.302511567699518554e-15, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.828703703703703276e+00, 3.874670018049872087e-14, 2.974768220211104364e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.302511567699518554e-15, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 1.302511567699518554e-15, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.974768220211104364e+01, 0.000000000000000000e+00, 2.828703703703703276e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.244779103137401677e+01, 0.000000000000000000e+00, 3.044924554183813470e+00, 3.244779103137401677e+01, 0.000000000000000000e+00, -3.044924554183813470e+00, 3.244779103137401677e+01, -4.655546380652636015e-17, -4.440892098500626162e-16, 3.244779103137401677e+01, -1.439300322190827345e-16, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.000000000000000000e-01, 6.089849108367626940e+00, 8.744133013405830468e+01, 8.744133013405824784e+01, 7.953704757760414994e-15, 6.599527153491592912e+01, 6.599527153491585807e+01, -7.783237043234063446e-16, 2.879755226454872385e+01, -1.000000000000000000e+00, 1.210019897079567416e-15, 0.000000000000000000e+00, 9.538927840899114940e+00, 9.538927840899114940e+00, 2.777777777777777679e+00, 0.000000000000000000e+00, -1.210019897079567416e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 1.210019897079567416e-15, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.044924554183813470e+00, 3.926247276424249816e-14, 3.244779103137401677e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -1.210019897079567416e-15, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 1.210019897079567416e-15, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.244779103137401677e+01, 0.000000000000000000e+00, 3.044924554183813470e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.487522517354210549e+01, 0.000000000000000000e+00, 3.194272976680384346e+00, 3.487522517354210549e+01, 0.000000000000000000e+00, -3.194272976680384346e+00, 3.487522517354210549e+01, 4.437876033476445981e-17, 0.000000000000000000e+00, 3.487522517354210549e+01, 2.055204705742500130e-16, 4.440892098500626162e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 6.388545953360768692e+00, 1.009492806378298866e+02, 1.009492806378298155e+02, -7.821056711882705619e-15, 7.992723408630249082e+01, 7.992723408630241977e+01, 1.962104715353768945e-14, 3.169177451246218880e+01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000679619034292145e+01, 1.000679619034292145e+01, 2.888888888888888840e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 3.194272976680384346e+00, -0.000000000000000000e+00, 3.487522517354210549e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 3.487522517354210549e+01, 0.000000000000000000e+00, 3.194272976680384346e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.686842105263157521e+01, 0.000000000000000000e+00, 3.250000000000000000e+00, 3.686842105263157521e+01, 0.000000000000000000e+00, -3.250000000000000000e+00, 3.686842105263157521e+01, 1.308534229623813004e-16, 4.440892098500626162e-16, 3.686842105263157521e+01, 2.707266394570113066e-17, 4.440892098500626162e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 6.500000000000000000e+00, 1.063254499566185842e+02, 1.063254499566184990e+02, 1.576516694967722287e-14, 8.565251480921443772e+01, 8.565251480921450877e+01, 9.992007221626410442e-15, 3.280720439929782373e+01, -1.000000000000000000e+00, -1.133667475590321774e-15, -0.000000000000000000e+00, 1.018137393267270241e+01, 1.018137393267269886e+01, 3.000000000000000000e+00, 0.000000000000000000e+00, 1.133667475590321774e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -1.133667475590321774e-15, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 3.250000000000000000e+00, -4.179652982373791249e-14, 3.686842105263157521e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.133667475590321774e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -1.133667475590321774e-15, -0.000000000000000000e+00, 0.000000000000000000e+00, 3.686842105263157521e+01, 0.000000000000000000e+00, 3.250000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.916991018312532447e+01, 0.000000000000000000e+00, 3.250000000000000000e+00, 3.916991018312532447e+01, 0.000000000000000000e+00, -3.250000000000000000e+00, 3.916991018312532447e+01, 1.308534229623813004e-16, 4.440892098500626162e-16, 3.916991018312532447e+01, 2.707266394570113066e-17, 4.440892098500626162e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 6.500000000000000000e+00, 1.063254499566185842e+02, 1.063254499566184990e+02, 1.576516694967722287e-14, 8.565251480921443772e+01, 8.565251480921450877e+01, 9.992007221626410442e-15, 3.280720439929782373e+01, -1.000000000000000000e+00, -1.133667475590321774e-15, -0.000000000000000000e+00, 1.018137393267270241e+01, 1.018137393267269886e+01, 3.142857142857142794e+00, 0.000000000000000000e+00, 1.133667475590321774e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -1.133667475590321774e-15, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 3.250000000000000000e+00, -4.440565319640332782e-14, 3.916991018312532447e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 1.133667475590321774e-15, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -1.133667475590321774e-15, -0.000000000000000000e+00, 0.000000000000000000e+00, 3.916991018312532447e+01, 0.000000000000000000e+00, 3.250000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.158767053522978330e+01, 0.000000000000000000e+00, 3.250000000000000000e+00, 4.158767053522978330e+01, 0.000000000000000000e+00, -3.250000000000000000e+00, 4.158767053522978330e+01, 1.308534229623816455e-16, 0.000000000000000000e+00, 4.158767053522978330e+01, 2.707266394570137102e-17, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.000000000000000000e-01, 6.500000000000000000e+00, 1.063254499566185842e+02, 1.063254499566184279e+02, 1.102821537794322269e-14, 8.565251480921443772e+01, 8.565251480921453719e+01, 5.181040781584065170e-16, 3.280720439929780952e+01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.018137393267270241e+01, 1.018137393267269886e+01, 3.285714285714285587e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 3.250000000000000000e+00, -0.000000000000000000e+00, 4.158767053522978330e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 4.158767053522978330e+01, 0.000000000000000000e+00, 3.250000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.403449869273693196e+01, 0.000000000000000000e+00, 3.250000000000000000e+00, 4.403449869273693196e+01, 0.000000000000000000e+00, -3.250000000000000000e+00, 4.403449869273693196e+01, 1.308534229623816455e-16, 0.000000000000000000e+00, 4.403449869273693196e+01, -4.512110657616893629e-17, 4.440892098500626162e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 6.500000000000000000e+00, 1.063254499566185842e+02, 1.063254499566184990e+02, 1.576516694967722287e-14, 8.565251480921445193e+01, 8.565251480921450877e+01, 7.031412489292659141e-15, 3.280720439929782373e+01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.018137393267270241e+01, 1.018137393267270063e+01, 3.428571428571428381e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 3.250000000000000000e+00, -0.000000000000000000e+00, 4.403449869273693196e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 4.403449869273693196e+01, 0.000000000000000000e+00, 3.250000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.642319123943870807e+01, 0.000000000000000000e+00, 3.250000000000000000e+00, 4.642319123943870807e+01, 0.000000000000000000e+00, -3.250000000000000000e+00, 4.642319123943871517e+01, 1.308534229623816455e-16, 0.000000000000000000e+00, 4.642319123943870807e+01, -4.512110657616893629e-17, 4.440892098500626162e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 6.500000000000000000e+00, 1.063254499566185842e+02, 1.063254499566184990e+02, 1.576516694967722287e-14, 8.565251480921445193e+01, 8.565251480921450877e+01, 7.031412489292659141e-15, 3.280720439929782373e+01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.018137393267270241e+01, 1.018137393267270063e+01, 3.571428571428571175e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 3.250000000000000000e+00, -0.000000000000000000e+00, 4.642319123943870807e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 4.642319123943870807e+01, 0.000000000000000000e+00, 3.250000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
