Slice	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
-1.420071563813853e+01	3.314478541451866e+00	5.451619589950081e+01	-1.525964501176538e+01	-1.160068620907539e+00	2.111996766511278e+00	1.035167848447349e+01	1.240165946232208e+01	-2.081883026237008e+00	-1.797117313856848e-01	1.799595852091036e-01	3.314478541451866e+00
-1.403064718738238e+01	3.654819455419258e+00	5.440065588645010e+01	-1.514519934682447e+01	-1.150055922635523e+00	2.586183961751828e+00	1.213125977344491e+01	1.464354096646003e+01	-2.552674807556004e+00	-2.206427183493682e-01	2.207067496706981e-01	3.654819455419258e+00
-1.386057873662623e+01	4.014802548446037e+00	5.428437030629039e+01	-1.503001517648362e+01	-1.139978613513059e+00	3.135942548712946e+00	1.414172118157183e+01	1.719017442760639e+01	-3.098800483224141e+00	-2.681425758953738e-01	2.679774431484896e-01	4.014802548446037e+00
-1.369051028587008e+01	4.394978838488957e+00	5.416739192457031e+01	-1.491414476651759e+01	-1.129841266202929e+00	3.769092135417937e+00	1.640404785810387e+01	2.007019998450800e+01	-3.728049915484584e+00	-3.229016127474040e-01	3.224507644939502e-01	4.394978838488957e+00
-1.352044183511393e+01	4.795899343504768e+00	5.404976913143567e+01	-1.479763604874038e+01	-1.119648074195482e+00	4.493904291766250e+00	1.894077712614543e+01	2.331424924330394e+01	-4.448679546601429e+00	-3.856480435025303e-01	3.848401361958798e-01	4.795899343504768e+00
-1.335037338435778e+01	5.218115081450224e+00	5.393154634569914e+01	-1.468053302124767e+01	-1.109402886825305e+00	5.319109964882476e+00	2.177559056423970e+01	2.695455219551507e+01	-5.269420758350255e+00	-4.571348258873004e-01	4.559018657530595e-01	5.218115081450224e+00
-1.318030493360163e+01	5.662177070282074e+00	5.381276437929698e+01	-1.456287610942166e+01	-1.099109240855059e+00	6.253915541760710e+00	2.493365879509820e+01	3.102528838866522e+01	-6.199475149643376e+00	-5.381569341449393e-01	5.364303519944044e-01	5.662177070282074e+00
-1.301023648284548e+01	6.128636327957071e+00	5.369346076599618e+01	-1.444470249152470e+01	-1.088770388961230e+00	7.308010197661035e+00	2.844097704635925e+01	3.556193775244097e+01	-7.248498756306412e+00	-6.295714894464710e-01	6.272669003595790e-01	6.128636327957071e+00
-1.284016803208933e+01	6.618043872431969e+00	5.357367005789146e+01	-1.432604639238811e+01	-1.078389325428571e+00	8.491580200269706e+00	3.232520886313965e+01	4.060213276953373e+01	-8.426677131112299e+00	-7.322720507565783e-01	7.292911609424999e-01	6.618043872431969e+00
-1.267009958133318e+01	7.130950721663517e+00	5.345342409291696e+01	-1.420693934839005e+01	-1.067968809332657e+00	9.815315317700355e+00	3.661543171161385e+01	4.618542056427707e+01	-9.744697705920620e+00	-8.471862899794815e-01	8.434274082993793e-01	7.130950721663517e+00
-1.250003113057703e+01	7.667907893608467e+00	5.333275223629644e+01	-1.408741044661877e+01	-1.057511385463966e+00	1.129043110113401e+01	4.134204002867828e+01	5.235316667754427e+01	-1.121374033435876e+01	-9.752791394912393e-01	9.706479263785027e-01	7.667907893608467e+00
-1.232996267982088e+01	8.229466406223569e+00	5.321168159857422e+01	-1.396748654083852e+01	-1.047019403222443e+00	1.292867063908148e+01	4.653653035454985e+01	5.914836155396345e+01	-1.284551840613349e+01	-1.117597522589568e+00	1.111968075350016e+00	8.229466406223569e+00
-1.215989422906473e+01	8.816177277465577e+00	5.309023723260826e+01	-1.384719244661678e+01	-1.036495033688922e+00	1.474231861476692e+01	5.223226378630526e+01	6.661639213585757e+01	-1.465231562064182e+01	-1.275214145990111e+00	1.268453240594465e+00	8.816177277465577e+00
