mach,planform_area,angle_of_attack,lift,induced_drag,parasitic_drag,wave_drag,total_drag,lift_over_drag,le_sweep,altitude
0.38578947368421046,3.201,-2.916667,-0.084366677165,0.001720809926,0.01407380816538185,0.0,0.01579461809138185,-5.341482565572997,57.17934110398554,0.0
0.38578947368421046,3.201,-0.833333,-0.022552680281,0.000156228657,0.01407380816538185,0.0,0.014230036822381852,-1.5848645061499629,57.17934110398554,0.0
0.38578947368421046,3.201,1.25,0.035662529513,0.000348963599,0.01407380816538185,0.0,0.01442277176438185,2.4726543618385044,57.17934110398554,0.0
0.38578947368421046,3.201,3.333333,0.096665996558,0.002509349012,0.01407380816538185,0.0,0.01658315717738185,5.82916724023125,57.17934110398554,0.0
0.38578947368421046,3.201,5.416667,0.158786302066,0.006689300144,0.01407380816538185,0.0,0.02076310830938185,7.647520770974937,57.17934110398554,0.0
0.38578947368421046,3.201,7.5,0.220774889678,0.012845395693,0.01407380816538185,0.0,0.02691920385838185,8.201390012849773,57.17934110398554,0.0
0.38578947368421046,3.201,9.583333,0.282403250866,0.020941772865,0.01407380816538185,0.0,0.035015581030381854,8.065073962958607,57.17934110398554,0.0
0.38578947368421046,3.201,11.666667,0.343980927054,0.031065564918,0.01407380816538185,0.0,0.045139373083381854,7.620418795329642,57.17934110398554,0.0
0.38578947368421046,3.201,13.75,0.410643865073,0.044533440798,0.01407380816538185,0.0,0.05860724896338185,7.006707742408668,57.17934110398554,0.0
0.38578947368421046,3.201,15.833333,0.467983652316,0.058073005369,0.01407380816538185,0.0,0.07214681353438185,6.48654638216254,57.17934110398554,0.0
0.38578947368421046,3.201,17.916667,0.517283351749,0.071440497317,0.01407380816538185,0.0,0.08551430548238186,6.0490855749927555,57.17934110398554,0.0
0.38578947368421046,3.201,20.0,0.558885284582,0.08453303607,0.01407380816538185,0.0,0.09860684423538185,5.667814327856385,57.17934110398554,0.0
0.4484210526315789,3.201,-5.0,-0.14720622549,0.005667443288,0.013729623875535285,0.0,0.019397067163535286,-7.589097065495255,57.17934110398554,0.0
0.4484210526315789,3.201,-2.916667,-0.084808797395,0.001726925779,0.013729623875535285,0.0,0.015456549654535285,-5.486916504041073,57.17934110398554,0.0
0.4484210526315789,3.201,-0.833333,-0.022703346444,0.0001586369,0.013729623875535285,0.0,0.013888260775535285,-1.6347148725773377,57.17934110398554,0.0
0.4484210526315789,3.201,1.25,0.035878583318,0.000353336274,0.013729623875535285,0.0,0.014082960149535285,2.547659223418589,57.17934110398554,0.0
0.4484210526315789,3.201,3.333333,0.097256497513,0.00254137903,0.013729623875535285,0.0,0.016271002905535285,5.977289665403108,57.17934110398554,0.0
0.4484210526315789,3.201,5.416667,0.159781212049,0.006777037671,0.013729623875535285,0.0,0.020506661546535285,7.791673534300659,57.17934110398554,0.0
0.4484210526315789,3.201,7.5,0.222137424669,0.013011723462,0.013729623875535285,0.0,0.026741347337535283,8.306889771301782,57.17934110398554,0.0
0.4484210526315789,3.201,9.583333,0.284100999511,0.021205985717,0.013729623875535285,0.0,0.034935609592535284,8.132132309255713,57.17934110398554,0.0
0.4484210526315789,3.201,11.666667,0.345827596879,0.031402641906,0.013729623875535285,0.0,0.045132265781535286,7.662535680193715,57.17934110398554,0.0
0.4484210526315789,3.201,13.75,0.412700990492,0.044976254642,0.013729623875535285,0.0,0.05870587851753529,7.029977251234343,57.17934110398554,0.0
0.4484210526315789,3.201,15.833333,0.470018328446,0.058575993876,0.013729623875535285,0.0,0.07230561775153528,6.5004399804885145,57.17934110398554,0.0
0.4484210526315789,3.201,17.916667,0.518881007248,0.071880480587,0.013729623875535285,0.0,0.08561010446253528,6.0609785551082105,57.17934110398554,0.0
0.4484210526315789,3.201,20.0,0.560029780529,0.084896768933,0.013729623875535285,0.0,0.09862639280853527,5.678295277575377,57.17934110398554,0.0
0.5110526315789473,3.201,-5.0,-0.148335964713,0.005750952507,0.013439975046156773,0.0,0.019190927553156774,-7.729483856479869,57.17934110398554,0.0
0.5110526315789473,3.201,-2.916667,-0.085428978494,0.001747109102,0.013439975046156773,0.0,0.015187084148156773,-5.62510733861762,57.17934110398554,0.0
0.5110526315789473,3.201,-0.833333,-0.022904859362,0.000161367999,0.013439975046156773,0.0,0.013601343045156773,-1.6840145334144825,57.17934110398554,0.0
0.5110526315789473,3.201,1.25,0.036155403011,0.000358732965,0.013439975046156773,0.0,0.013798708011156773,2.6202020494793428,57.17934110398554,0.0
0.5110526315789473,3.201,3.333333,0.097980829938,0.002579352939,0.013439975046156773,0.0,0.016019327985156772,6.116413249593698,57.17934110398554,0.0
0.5110526315789473,3.201,5.416667,0.160955823497,0.006877083566,0.013439975046156773,0.0,0.020317058612156772,7.922201071009934,57.17934110398554,0.0
0.5110526315789473,3.201,7.5,0.223739036062,0.013201900978,0.013439975046156773,0.0,0.026641876024156772,8.398021065000487,57.17934110398554,0.0
